transaction_id,portfolio_id,instrument_id,txn_date,txn_type,quantity,price,fees,amount
1986,31,352,2025-11-27,BUY,76213,2705.91,219838.49,206445357.32
1987,32,519,2025-11-27,BUY,12641687,12.64,611552.79,160402476.47
1988,8,43,2025-11-28,BUY,2040,2059.44,9607.56,4210865.16
1989,17,316,2025-11-28,BUY,1585476,139.45,772448.74,221867076.94
1990,24,198,2025-11-28,BUY,293072,78.21,40731.83,22961892.95
1991,26,406,2025-11-28,BUY,20397,1893.30,146687.16,38764327.26
1992,28,138,2025-11-28,BUY,33541,450.66,52360.95,15167948.01
1993,29,522,2025-11-28,BUY,1254820,13.18,31876.58,16570404.18
1994,30,398,2025-11-28,BUY,23408,1746.13,86285.54,40959696.58
1995,31,317,2025-11-28,BUY,771699,302.32,248700.21,233548741.89
1996,32,68,2025-11-28,BUY,70523,898.80,242591.56,63628663.96
1997,3,186,2025-12-01,BUY,129650,400.62,108152.10,52048535.10
1998,7,369,2025-12-01,SELL,7662,6504.54,77214.27,49760571.21
1999,17,413,2025-12-01,BUY,35904,1118.08,140251.40,40283795.72
2000,18,136,2025-12-01,BUY,1941,12338.13,60078.14,24008388.47
2001,27,448,2025-12-01,DIVIDEND,0,0.00,0.00,265647.85
2002,28,145,2025-12-01,BUY,14471,315.84,15832.45,4586353.09
2003,30,93,2025-12-01,BUY,68767,758.33,110086.85,52258165.96
2004,32,17,2025-12-01,BUY,248295,770.35,732045.22,192006098.47
2005,1,522,2025-12-02,BUY,4089116,13.26,69413.53,54291091.69
2006,2,136,2025-12-02,BUY,551,12493.86,22532.89,6906649.75
2007,4,508,2025-12-02,SELL,179864,82.46,42021.59,14789563.85
2008,5,301,2025-12-02,BUY,16727,2334.32,185797.79,39231968.43
2009,7,4,2025-12-02,BUY,57205,1023.39,90701.40,58633726.35
2010,10,442,2025-12-02,SELL,31877,714.64,74617.73,22705961.55
2011,19,449,2025-12-02,BUY,97458,526.78,126248.36,51465173.60
2012,24,253,2025-12-02,SELL,301845,767.66,411765.74,231302566.96
2013,29,521,2025-12-02,BUY,701183,28.35,38314.16,19916852.21
2014,30,462,2025-12-02,BUY,29230,1416.81,87425.39,41500781.69
2015,31,325,2025-12-02,BUY,348042,234.32,86936.54,81640137.98
2016,32,459,2025-12-02,BUY,84149,573.53,184708.53,48446684.50
2017,3,286,2025-12-03,BUY,35621,909.00,67421.71,32446910.71
2018,4,508,2025-12-03,BUY,306613,81.96,71199.57,25201201.05
2019,6,37,2025-12-03,DIVIDEND,0,0.00,0.00,21080.94
2020,6,442,2025-12-03,SELL,1512,702.88,2051.51,1060703.05
2021,7,520,2025-12-03,BUY,2395670,26.44,98135.75,63439650.55
2022,16,276,2025-12-03,BUY,4011,4684.92,9581.22,18800795.34
2023,18,194,2025-12-03,DIVIDEND,0,0.00,0.00,461014.28
2024,28,289,2025-12-03,BUY,4210,1251.35,18249.18,5286432.68
2025,30,140,2025-12-03,BUY,37470,1569.51,124149.49,58933689.19
2026,31,262,2025-12-03,BUY,113498,1579.75,191133.98,179489599.48
2027,32,506,2025-12-03,BUY,1400807,108.38,581044.37,152400507.03
2028,3,48,2025-12-04,SELL,20550,770.44,32967.08,15799574.92
2029,6,521,2025-12-04,SELL,70038,28.65,3873.47,2002715.23
2030,8,414,2025-12-04,BUY,202,8505.27,3928.92,1721993.46
2031,11,522,2025-12-04,SELL,853279,13.04,36067.21,11090690.95
2032,12,487,2025-12-04,BUY,1710,1367.77,10974.97,2349861.67
2033,14,449,2025-12-04,BUY,56693,545.30,23981.21,30938674.11
2034,15,261,2025-12-04,BUY,50183,1395.78,254891.89,70299319.63
2035,17,78,2025-12-04,SELL,316594,805.51,890974.13,254128658.81
2036,31,395,2025-12-04,BUY,35688,5053.46,192252.67,180540133.15
2037,32,176,2025-12-04,BUY,43904,2421.80,406934.22,106733641.42
2038,1,66,2025-12-05,SELL,4508,2366.87,13659.33,10656190.63
2039,5,399,2025-12-05,SELL,28003,614.35,81862.03,17121781.02
2040,14,301,2025-12-05,BUY,4881,2409.12,9121.65,11768036.37
2041,17,413,2025-12-05,BUY,57184,1091.18,218002.97,62616040.09
2042,23,480,2025-12-05,BUY,10640,5269.65,133854.87,56202930.87
2043,24,198,2025-12-05,BUY,256309,88.34,40236.35,22682573.41
2044,26,342,2025-12-05,SELL,360247,150.47,205900.15,54000465.94
2045,30,232,2025-12-05,BUY,64260,571.79,77566.54,36820791.94
2046,31,321,2025-12-05,BUY,2176828,226.54,525690.76,493664305.88
2047,32,292,2025-12-05,BUY,52645,1031.79,207888.42,54526472.97
2048,5,165,2025-12-08,DIVIDEND,0,0.00,0.00,1349553.07
2049,11,60,2025-12-08,BUY,7468,2177.46,52710.65,16313981.93
2050,12,463,2025-12-08,BUY,5740,1851.89,49879.42,10679728.02
2051,13,521,2025-12-08,BUY,113458,28.75,4466.50,3266384.00
2052,16,165,2025-12-08,DIVIDEND,0,0.00,0.00,928989.99
2053,21,295,2025-12-08,BUY,10180,484.70,24318.32,4958564.32
2054,24,198,2025-12-08,BUY,190625,90.53,30666.89,17287948.14
2055,30,362,2025-12-08,BUY,131645,756.72,210298.77,99828703.17
2056,32,518,2025-12-08,BUY,6584854,12.02,302923.15,79452868.23
2057,3,111,2025-12-09,BUY,180839,519.63,195666.34,94165035.91
2058,7,463,2025-12-09,DIVIDEND,0,0.00,0.00,2079224.32
2059,12,463,2025-12-09,DIVIDEND,0,0.00,0.00,641996.67
2060,17,102,2025-12-09,SELL,73069,897.79,229191.97,65371425.54
2061,20,463,2025-12-09,DIVIDEND,0,0.00,0.00,328169.81
2062,24,412,2025-12-09,BUY,56211,401.04,40059.57,22582919.01
2063,25,463,2025-12-09,DIVIDEND,0,0.00,0.00,2411652.20
2064,26,48,2025-12-09,SELL,112719,748.67,320548.63,84068785.10
2065,28,362,2025-12-09,BUY,15971,775.50,42903.86,12428414.36
2066,30,104,2025-12-09,BUY,48204,798.53,81259.00,38573599.12
2067,31,82,2025-12-09,BUY,88208,1481.28,139285.68,130800031.92
2068,32,517,2025-12-09,BUY,3364020,26.24,337834.69,88609719.49
2069,33,230,2025-12-09,BUY,2260,1053.11,1373.97,2381402.57
2070,2,518,2025-12-10,SELL,520647,11.98,20415.92,6216935.14
2071,3,186,2025-12-10,SELL,166484,408.62,141651.74,67887040.34
2072,4,142,2025-12-10,DIVIDEND,0,0.00,0.00,489860.74
2073,5,341,2025-12-10,BUY,7292,4072.95,141324.63,29841276.03
2074,7,142,2025-12-10,DIVIDEND,0,0.00,0.00,1583517.84
2075,8,28,2025-12-10,BUY,1026,1486.33,3487.36,1528461.94
2076,10,60,2025-12-10,BUY,5811,2218.39,42224.65,12933288.94
2077,14,447,2025-12-10,BUY,8845,2047.84,14050.76,18127195.56
2078,17,102,2025-12-10,BUY,53760,926.36,173992.50,49975106.10
2079,18,8,2025-12-10,BUY,2202,8051.14,44475.04,17773085.32
2080,19,518,2025-12-10,SELL,5553136,12.14,165781.46,67249289.58
2081,24,166,2025-12-10,BUY,24066,257.52,11013.17,6208489.49
2082,28,295,2025-12-10,BUY,24423,474.44,40138.65,11627386.77
2083,30,270,2025-12-10,BUY,67244,418.20,59365.58,28180806.38
2084,31,1,2025-12-10,BUY,664079,337.51,238928.37,224372231.66
2085,32,50,2025-12-10,BUY,62405,1809.93,432277.88,113380959.53
2086,33,512,2025-12-10,BUY,30763,82.20,1459.81,2530178.41
2087,4,518,2025-12-11,BUY,1700162,12.13,58430.01,20681395.07
2088,5,44,2025-12-11,BUY,25767,2820.42,345811.75,73019573.89
2089,7,521,2025-12-11,BUY,2448070,28.76,109081.61,70515574.81
2090,8,158,2025-12-11,DIVIDEND,0,0.00,0.00,58043.96
2091,15,52,2025-12-11,DIVIDEND,0,0.00,0.00,323878.50
2092,16,68,2025-12-11,BUY,18699,874.34,8336.14,16357619.80
2093,20,220,2025-12-11,SELL,143862,283.97,121188.14,40731304.00
2094,24,255,2025-12-11,BUY,7057,474.43,5949.62,3354002.13
2095,25,518,2025-12-11,SELL,3812150,11.99,64406.13,45643272.37
2096,26,131,2025-12-11,BUY,178900,206.33,140210.03,37052647.03
2097,28,422,2025-12-11,BUY,190868,57.41,37957.99,10995689.87
2098,31,494,2025-12-11,BUY,119313,1412.89,179703.88,168755848.45
2099,32,499,2025-12-11,BUY,319384,314.14,383988.52,100715278.28
2100,33,516,2025-12-11,BUY,2735,1061.94,1676.69,2906082.59
2101,3,186,2025-12-12,SELL,273940,428.67,244516.60,117185343.20
2102,11,520,2025-12-12,SELL,638406,26.41,54652.40,16805650.06
2103,16,517,2025-12-12,BUY,1126219,26.00,14930.09,29296624.09
2104,24,110,2025-12-12,SELL,139277,59.34,14686.70,8250010.48
2105,28,145,2025-12-12,SELL,57425,346.14,68854.97,19808234.53
2106,30,198,2025-12-12,BUY,1139859,93.27,224434.83,106539083.76
2107,31,59,2025-12-12,BUY,291934,697.51,217068.32,203843952.66
2108,32,189,2025-12-12,BUY,36844,2137.77,301446.05,79065443.93
2109,33,264,2025-12-12,BUY,918,1507.79,799.06,1384950.28
2110,34,518,2025-12-12,BUY,26955031,12.09,706404.81,326592729.60
2111,3,111,2025-12-15,SELL,39476,546.88,44952.62,21543682.26
2112,4,399,2025-12-15,SELL,116011,689.81,226732.36,79798815.55
2113,8,29,2025-12-15,BUY,347,2371.58,1881.92,824820.18
2114,14,411,2025-12-15,BUY,12024,2805.32,26166.01,33757333.69
2115,17,21,2025-12-15,SELL,1239629,218.05,944363.72,269356739.73
2116,23,439,2025-12-15,BUY,35035,1447.44,121063.56,50832123.96
2117,24,198,2025-12-15,SELL,320516,90.46,51523.29,28942354.07
2118,28,289,2025-12-15,BUY,7471,1273.34,32953.81,9546076.95
2119,30,45,2025-12-15,BUY,129706,520.68,142569.99,67677890.07
2120,32,521,2025-12-15,BUY,2286576,28.75,251596.93,65990656.93
2121,33,404,2025-12-15,BUY,6770,522.22,2040.98,3537470.38
2122,3,48,2025-12-16,BUY,62531,818.84,106616.45,51309500.49
2123,7,197,2025-12-16,SELL,73589,692.17,78915.89,50857182.24
2124,14,160,2025-12-16,BUY,6112,2001.58,9489.92,12243146.88
2125,23,254,2025-12-16,SELL,138847,578.59,191786.57,80143699.16
2126,24,198,2025-12-16,SELL,342256,91.08,55395.11,31117281.37
2127,28,264,2025-12-16,BUY,3899,1548.58,20915.55,6058828.97
2128,30,212,2025-12-16,BUY,82023,433.58,75076.16,35638608.50
2129,31,5,2025-12-16,BUY,107412,889.89,101894.43,95686759.11
2130,32,277,2025-12-16,BUY,23801,1836.66,167303.81,43881648.47
2131,33,509,2025-12-16,BUY,58338,120.62,4062.25,7040791.81
2132,34,508,2025-12-16,BUY,6493394,86.56,1218362.47,563286547.11
2133,3,48,2025-12-17,BUY,41469,816.01,70461.01,33909579.70
2134,4,65,2025-12-17,BUY,2966,2512.04,21109.72,7471820.36
2135,5,423,2025-12-17,BUY,106880,632.49,321671.23,67922202.43
2136,10,517,2025-12-17,SELL,5107626,26.12,436988.04,132974203.08
2137,15,413,2025-12-17,BUY,11110,1110.05,44878.57,12377534.07
2138,17,316,2025-12-17,BUY,315127,149.41,164496.54,47247621.61
2139,24,172,2025-12-17,SELL,10896,3056.47,59181.31,33244115.81
2140,30,323,2025-12-17,BUY,38905,1452.55,119298.14,56630755.89
2141,31,181,2025-12-17,BUY,117360,785.08,98218.96,92235207.76
2142,32,317,2025-12-17,BUY,167773,310.42,199321.25,52279415.91
2143,33,5,2025-12-17,BUY,2799,890.04,1438.16,2492660.12
2144,34,504,2025-12-17,BUY,14363230,26.30,818833.07,378571782.07
2145,3,425,2025-12-18,BUY,42805,1618.37,144245.45,69418573.30
2146,17,78,2025-12-18,BUY,312907,837.27,915318.59,262902962.48
2147,18,317,2025-12-18,BUY,71679,304.58,54769.02,21886758.84
2148,24,329,2025-12-18,BUY,16550,1195.62,35163.21,19822674.21
2149,27,42,2025-12-18,BUY,5394,1321.00,6544.70,7132018.70
2150,28,145,2025-12-18,SELL,17203,344.94,20555.60,5913447.22
2151,29,26,2025-12-18,SELL,11006,689.30,14622.20,7571813.60
2152,30,305,2025-12-18,BUY,486516,77.52,79617.41,37794337.73
2153,31,468,2025-12-18,BUY,149510,993.50,158343.21,148696528.21
2154,32,522,2025-12-18,BUY,6315029,13.09,316371.13,82980100.74
2155,33,520,2025-12-18,BUY,91314,26.12,1376.91,2386498.59
2156,1,521,2025-12-19,SELL,594621,28.91,22006.93,17168486.18
2157,2,287,2025-12-19,SELL,17583,847.11,48753.02,14845982.11
2158,3,354,2025-12-19,BUY,32208,793.43,53211.09,25608004.53
2159,4,520,2025-12-19,BUY,391274,26.36,29222.09,10343204.73
2160,7,41,2025-12-19,BUY,24237,1010.89,37959.60,24538900.53
2161,16,480,2025-12-19,BUY,6314,5599.79,18027.79,35375101.85
2162,17,251,2025-12-19,BUY,64754,1231.91,278700.06,80049800.20
2163,19,517,2025-12-19,BUY,1505532,26.13,96740.51,39436291.67
2164,24,172,2025-12-19,BUY,12889,3069.00,70293.22,39626634.22
2165,27,318,2025-12-19,SELL,15557,873.48,12481.16,13576247.20
2166,28,326,2025-12-19,BUY,55752,281.48,54361.38,15747434.34
2167,31,442,2025-12-19,BUY,457551,619.38,302105.07,283700043.45
2168,32,480,2025-12-19,BUY,13063,5616.20,280780.76,73645201.36
2169,33,506,2025-12-19,BUY,28173,111.96,1820.93,3156070.01
2170,34,509,2025-12-19,BUY,3503257,119.40,906700.46,419195586.26
2171,7,337,2025-12-22,SELL,68682,1179.40,125499.75,80878051.05
2172,8,295,2025-12-22,BUY,2636,503.47,3034.96,1330181.88
2173,17,21,2025-12-22,BUY,402322,221.55,311413.20,89445852.30
2174,18,520,2025-12-22,SELL,4383036,26.09,286873.71,114066535.53
2175,24,412,2025-12-22,SELL,246446,446.87,195704.26,109933619.76
2176,26,342,2025-12-22,SELL,248847,144.10,136208.04,35722644.66
2177,28,21,2025-12-22,BUY,25417,221.61,19511.75,5652173.12
2178,30,485,2025-12-22,BUY,88233,739.79,137796.01,65411687.08
2179,31,152,2025-12-22,BUY,61589,3299.14,216603.38,203407336.84
2180,32,502,2025-12-22,BUY,130896,670.00,335647.20,88035967.20
2181,33,397,2025-12-22,BUY,3733,690.13,1487.25,2577742.54
2182,34,499,2025-12-22,BUY,808373,323.17,566278.86,261808181.27
2183,3,388,2025-12-23,SELL,79229,858.72,141665.97,67893860.91
2184,4,30,2025-12-23,BUY,12755,1077.87,38952.17,13787184.02
2185,6,518,2025-12-23,SELL,303036,12.06,7054.78,3647559.38
2186,7,34,2025-12-23,SELL,36440,1526.37,86174.15,55534748.65
2187,15,344,2025-12-23,BUY,82364,1422.08,426229.87,117554426.99
2188,17,226,2025-12-23,BUY,79374,1641.30,455153.32,130731699.52
2189,30,364,2025-12-23,BUY,332497,411.90,289119.03,137244633.33
2190,31,75,2025-12-23,BUY,205201,1272.67,278391.91,261431548.58
2191,32,28,2025-12-23,BUY,20844,1554.17,123982.80,32519102.28
2192,33,500,2025-12-23,BUY,6686,930.66,3592.14,6225984.90
2193,35,401,2025-12-23,BUY,80105,1483.51,125227.37,118961795.92
2194,2,28,2025-12-24,SELL,17148,1539.95,86434.84,26320627.76
2195,3,138,2025-12-24,BUY,273528,476.74,271527.10,130673265.82
2196,4,522,2025-12-24,BUY,489688,13.10,18175.05,6433087.85
2197,5,399,2025-12-24,BUY,10162,706.24,34150.23,7210961.11
2198,17,78,2025-12-24,BUY,55105,830.63,159915.33,45931781.48
2199,20,391,2025-12-24,BUY,8180,652.14,15824.71,5350329.91
2200,24,110,2025-12-24,SELL,624556,61.19,67912.41,38148669.23
2201,27,44,2025-12-24,BUY,982,2928.90,2641.75,2878821.55
2202,28,115,2025-12-24,SELL,606727,22.87,48066.44,13827780.05
2203,30,146,2025-12-24,BUY,80924,581.31,99307.55,47141237.99
2204,31,380,2025-12-24,BUY,707896,146.82,110793.94,104044084.66
2205,32,512,2025-12-24,BUY,1309684,84.63,424202.00,111262758.92
2206,33,518,2025-12-24,BUY,284175,12.11,1986.67,3443345.92
2207,34,515,2025-12-24,BUY,3874179,84.12,706425.64,326602363.12
2208,35,351,2025-12-24,BUY,12141,12163.99,155625.11,147838627.70
2209,36,123,2025-12-24,BUY,51854,1654.34,162698.66,85946845.02
2210,3,251,2025-12-26,SELL,52065,1208.61,131027.32,62795252.33
2211,5,321,2025-12-26,BUY,79086,216.15,81342.40,17175781.30
2212,10,257,2025-12-26,BUY,10909,978.25,34955.22,10706684.47
2213,12,86,2025-12-26,BUY,2228,1793.33,18748.64,4014287.88
2214,17,485,2025-12-26,SELL,563163,773.10,1521112.25,433860203.05
2215,20,29,2025-12-26,SELL,24477,2338.04,169766.38,57058438.70
2216,24,329,2025-12-26,BUY,16521,1172.15,34412.55,19399502.70
2217,25,519,2025-12-26,SELL,10449089,12.88,189641.05,134394625.27
2218,26,16,2025-12-26,BUY,108836,156.39,64652.89,17085514.93
2219,29,384,2025-12-26,BUY,15557,678.24,20336.87,10571716.55
2220,30,161,2025-12-26,BUY,831479,47.28,82990.03,39395317.15
2221,31,68,2025-12-26,BUY,129487,917.34,126624.53,118910229.11
2222,32,514,2025-12-26,BUY,1774319,89.09,604982.08,158679061.79
2223,33,34,2025-12-26,BUY,1387,1525.41,1221.40,2116965.07
2224,34,500,2025-12-26,BUY,487582,925.83,978512.60,452396555.66
2225,35,150,2025-12-26,BUY,165575,746.60,130266.25,123748561.25
2226,36,20,2025-12-26,BUY,73510,1543.39,215178.59,113669777.49
2227,2,28,2025-12-29,BUY,3687,1549.16,18695.55,5730448.47
2228,3,148,2025-12-29,BUY,293428,413.00,252337.27,121438101.27
2229,5,301,2025-12-29,SELL,93035,2463.93,1090779.16,228140948.39
2230,7,340,2025-12-29,BUY,40730,354.25,22354.40,14450956.90
2231,17,485,2025-12-29,BUY,425844,751.16,1117569.30,320994548.34
2232,19,522,2025-12-29,SELL,34658259,13.31,1134393.61,460167033.68
2233,20,287,2025-12-29,SELL,85139,834.43,210746.33,70831789.44
2234,26,474,2025-12-29,BUY,27849,3134.00,331523.99,87610289.99
2235,28,107,2025-12-29,SELL,387338,200.60,269155.66,77430847.14
2236,31,37,2025-12-29,BUY,273738,542.17,158209.26,148570740.72
2237,32,310,2025-12-29,BUY,25350,1530.16,148455.62,38938011.62
2238,33,445,2025-12-29,BUY,1136,2735.60,1794.02,3109435.62
2239,34,519,2025-12-29,BUY,6355979,12.82,176627.36,81660278.14
2240,35,50,2025-12-29,BUY,114273,1815.57,218628.00,207689258.61
2241,36,507,2025-12-29,BUY,616951,144.49,169069.56,89312319.55
2242,3,251,2025-12-30,BUY,63039,1173.28,154007.11,74116405.03
2243,8,473,2025-12-30,BUY,4880,782.58,8733.38,3827723.78
2244,15,8,2025-12-30,BUY,2585,8668.65,81544.46,22490004.71
2245,18,24,2025-12-30,SELL,25375,1468.81,93500.37,37177553.38
2246,24,423,2025-12-30,SELL,11007,591.78,11575.15,6502147.31
2247,28,107,2025-12-30,BUY,266905,207.56,191903.48,55590705.28
2248,32,137,2025-12-30,BUY,36217,1498.07,207647.37,54463248.56
2249,33,519,2025-12-30,BUY,174935,12.85,1297.71,2249212.46
2250,34,511,2025-12-30,BUY,4789536,95.99,996568.01,460744128.65
2251,35,87,2025-12-30,BUY,124949,2457.12,323525.34,307338212.22
2252,36,502,2025-12-30,BUY,125775,700.08,167000.95,88219562.95
2253,2,518,2025-12-31,BUY,641095,12.07,25327.86,7763344.51
2254,3,186,2025-12-31,SELL,456874,457.18,434924.09,208438731.23
2255,5,152,2025-12-31,BUY,14793,3011.47,211980.98,44760656.69
2256,8,178,2025-12-31,BUY,1540,3100.48,10919.02,4785658.22
2257,14,301,2025-12-31,BUY,9139,2458.00,17425.56,22481087.56
2258,15,351,2025-12-31,SELL,14399,12308.29,644929.84,176582137.87
2259,17,485,2025-12-31,SELL,135233,754.30,356384.06,101649867.84
2260,20,24,2025-12-31,BUY,11433,1452.26,49254.53,16652943.11
2261,24,255,2025-12-31,SELL,26684,512.05,24280.67,13639261.53
2262,26,131,2025-12-31,BUY,195006,210.18,155684.63,41142045.71
2263,28,306,2025-12-31,BUY,7202,1152.99,28764.79,8332598.77
2264,29,220,2025-12-31,BUY,20391,292.44,11493.44,5974637.48
2265,31,19,2025-12-31,BUY,143421,905.55,138447.95,130013334.50
2266,32,423,2025-12-31,BUY,113410,604.70,262466.07,68841493.07
2267,33,515,2025-12-31,BUY,57029,83.67,2754.62,4774371.05
2268,35,60,2025-12-31,BUY,73689,2283.86,177345.96,168472705.50
2269,36,237,2025-12-31,BUY,224123,316.01,134327.27,70959436.50
2270,1,423,2026-01-01,BUY,44379,601.79,34189.57,26741027.98
2271,3,56,2026-01-01,SELL,308816,438.80,282160.50,135226300.30
2272,10,520,2026-01-01,BUY,1564035,26.14,133915.04,41017789.94
2273,14,60,2026-01-01,BUY,3964,2286.31,7030.32,9069963.16
2274,17,120,2026-01-01,SELL,57859,719.35,145412.80,41475458.85
2275,18,326,2026-01-01,BUY,172512,266.46,115316.90,46082864.42
2276,23,520,2026-01-01,BUY,661173,26.36,41607.47,17470127.75
2277,27,325,2026-01-01,BUY,41933,224.31,8639.34,9414630.57
2278,28,422,2026-01-01,BUY,328351,56.69,64480.33,18678698.52
2279,31,10,2026-01-01,BUY,203310,804.52,174364.04,163741325.24
2280,32,276,2026-01-01,BUY,38416,4780.03,702788.44,184332420.92
2281,33,480,2026-01-01,BUY,306,5660.17,999.88,1733011.90
2282,35,479,2026-01-01,BUY,176821,757.17,141083.55,134024640.12
2283,36,515,2026-01-01,BUY,1084845,83.91,172646.73,91201990.68
2284,3,180,2026-01-02,BUY,264225,212.42,116868.94,56243543.44
2285,4,65,2026-01-02,BUY,6985,2384.41,47188.07,16702291.92
2286,13,447,2026-01-02,BUY,3456,2017.23,9546.06,6981092.94
2287,24,446,2026-01-02,BUY,37730,607.24,40714.07,22951879.27
2288,25,463,2026-01-02,SELL,60710,2029.45,173610.77,123034298.73
2289,28,295,2026-01-02,SELL,19759,514.80,35235.95,10136697.25
2290,31,71,2026-01-02,BUY,37310,3793.98,150897.35,141704291.15
2291,32,464,2026-01-02,BUY,88626,399.22,135411.42,35516683.14
2292,33,317,2026-01-02,BUY,9485,276.78,1515.54,2626773.84
2293,34,505,2026-01-02,BUY,1467764,295.51,940190.64,434679130.28
2294,35,61,2026-01-02,BUY,156568,523.81,86422.32,82098306.40
2295,36,516,2026-01-02,BUY,168118,1058.35,337458.58,178265143.88
2296,37,366,2026-01-02,BUY,43332,734.11,155999.68,31966454.20
2297,2,136,2026-01-05,SELL,3688,13014.39,157102.64,47839967.68
2298,3,186,2026-01-05,BUY,384126,457.86,366215.07,176242145.43
2299,6,521,2026-01-05,BUY,52431,28.67,2901.73,1506098.50
2300,7,369,2026-01-05,BUY,3274,6807.97,34533.06,22323826.84
2301,23,519,2026-01-05,SELL,1717919,12.80,52495.66,21936867.54
2302,24,198,2026-01-05,BUY,204340,105.86,38439.93,21669872.33
2303,32,259,2026-01-05,BUY,186809,729.52,521575.09,136802476.77
2304,33,383,2026-01-05,BUY,2615,1055.32,1593.13,2761254.93
2305,34,507,2026-01-05,BUY,1353580,140.51,412267.09,190603792.89
2306,35,337,2026-01-05,BUY,27137,1173.30,33552.13,31873394.23
2307,36,158,2026-01-05,BUY,70329,1749.31,233334.08,123260557.07
2308,37,313,2026-01-05,BUY,14283,1207.27,84562.47,17327999.88
2309,8,249,2026-01-06,BUY,3424,1223.74,9582.02,4199667.78
2310,10,207,2026-01-06,SELL,5914,4601.48,89136.62,27124016.10
2311,12,310,2026-01-06,BUY,5061,1530.84,36354.69,7783935.93
2312,16,386,2026-01-06,BUY,49048,211.62,5292.30,10384830.06
2313,17,169,2026-01-06,SELL,1132650,259.74,1027841.25,293166669.75
2314,18,24,2026-01-06,SELL,29406,1380.21,101817.58,40484637.68
2315,24,329,2026-01-06,BUY,10438,1013.13,18792.29,10593843.23
2316,28,326,2026-01-06,BUY,25540,275.65,24387.17,7064488.17
2317,32,216,2026-01-06,BUY,227825,354.68,309257.28,81114228.28
2318,33,287,2026-01-06,BUY,2299,821.34,1090.08,1889350.74
2319,35,397,2026-01-06,BUY,87810,705.54,65285.20,62018752.60
2320,36,267,2026-01-06,BUY,31679,2141.55,128669.80,67970832.25
2321,37,520,2026-01-06,BUY,1847991,26.05,236081.20,48376246.75
2322,2,202,2026-01-07,SELL,2213,5136.10,37203.49,11328985.81
2323,4,520,2026-01-07,SELL,739675,26.21,54927.88,19331953.87
2324,15,351,2026-01-07,SELL,5797,11576.86,244217.34,66866840.08
2325,17,21,2026-01-07,BUY,370348,228.43,295566.10,84894159.74
2326,25,463,2026-01-07,BUY,25894,2058.30,75101.03,53372721.23
2327,28,21,2026-01-07,SELL,135074,227.03,106227.63,30559622.59
2328,32,481,2026-01-07,BUY,81279,1191.57,370663.45,97220281.48
2329,33,522,2026-01-07,BUY,150923,13.34,1162.27,2014475.09
2330,34,506,2026-01-07,BUY,1682206,110.56,403148.19,186387843.55
2331,35,366,2026-01-07,BUY,98559,734.09,76242.08,72427418.39
2332,36,73,2026-01-07,BUY,47787,3224.15,292214.63,154364670.68
2333,37,9,2026-01-07,BUY,12981,2893.54,184200.78,37745243.52
2334,3,111,2026-01-08,BUY,41662,566.13,49111.83,23635219.89
2335,12,251,2026-01-08,BUY,17489,1108.77,90991.48,19482270.01
2336,16,320,2026-01-08,BUY,18989,1433.31,13877.41,27231001.00
2337,17,485,2026-01-08,BUY,103158,738.73,266244.18,76472153.52
2338,19,518,2026-01-08,SELL,2744850,12.17,82146.33,33322678.17
2339,24,198,2026-01-08,SELL,503773,104.90,93909.10,52751878.60
2340,32,27,2026-01-08,BUY,82216,725.89,228406.79,59908179.03
2341,33,137,2026-01-08,BUY,1327,1449.42,1110.35,1924490.69
2342,34,507,2026-01-08,BUY,191136,139.18,57664.27,26659972.75
2343,35,207,2026-01-08,BUY,46544,4580.89,224679.12,213437623.28
2344,36,148,2026-01-08,BUY,443276,421.94,354733.22,187390608.66
2345,37,504,2026-01-08,BUY,2287234,26.37,295783.92,60610144.50
