holding_id,portfolio_id,instrument_id,as_of_date,quantity,avg_cost,market_value,weight
8424,8,60,2025-04-11,914.0,262.27,293211.2,0.302723
8425,8,26,2025-04-14,19.0,2764.73,66686.01,0.073378
8426,8,46,2025-04-14,469.0,478.03,228914.21,0.251884
8427,8,51,2025-04-14,9.0,1167.46,10829.16,0.011916
8428,8,52,2025-04-14,168.0,1013.3,170234.4,0.187316
8429,8,56,2025-04-14,86.0,1615.48,138931.28,0.152872
8430,8,60,2025-04-14,914.0,262.27,293211.2,0.322633
8431,8,26,2025-04-15,19.0,2764.73,66686.01,0.071243
8432,8,46,2025-04-15,469.0,478.03,228914.21,0.244557
8433,8,51,2025-04-15,9.0,1167.46,10829.16,0.011569
8434,8,52,2025-04-15,13.0,1013.3,13544.18,0.01447
8435,8,54,2025-04-15,2387.0,128.02,305583.74,0.326466
8436,8,56,2025-04-15,11.0,1615.48,17267.36,0.018447
8437,8,60,2025-04-15,914.0,262.27,293211.2,0.313248
8438,8,26,2025-04-23,19.0,2764.73,66686.01,0.048584
8439,8,46,2025-04-23,469.0,478.03,228914.21,0.166775
8440,8,51,2025-04-23,9.0,1167.46,14151.87,0.01031
8441,8,52,2025-04-23,13.0,1013.3,13544.18,0.009868
8442,8,54,2025-04-23,2387.0,128.02,305583.74,0.222632
8443,8,55,2025-04-23,510.0,849.48,433234.8,0.315632
8444,8,56,2025-04-23,11.0,1615.48,17267.36,0.01258
8445,8,60,2025-04-23,914.0,262.27,293211.2,0.213618
8446,8,26,2025-04-30,19.0,2764.73,66686.01,0.048584
8447,8,46,2025-04-30,469.0,478.03,228914.21,0.166775
8448,8,51,2025-04-30,9.0,1167.46,14151.87,0.01031
8449,8,52,2025-04-30,13.0,1013.3,13544.18,0.009868
8450,8,54,2025-04-30,2387.0,128.02,305583.74,0.222632
8451,8,55,2025-04-30,510.0,849.48,433234.8,0.315632
8452,8,56,2025-04-30,11.0,1615.48,17267.36,0.01258
8453,8,60,2025-04-30,914.0,262.27,293211.2,0.213618
8454,8,26,2025-05-01,19.0,2764.73,66686.01,0.04571
8455,8,46,2025-05-01,469.0,478.03,228914.21,0.156908
8456,8,51,2025-05-01,9.0,1167.46,14151.87,0.0097
8457,8,52,2025-05-01,13.0,1013.3,13544.18,0.009284
8458,8,54,2025-05-01,2387.0,128.02,305583.74,0.209461
8459,8,55,2025-05-01,510.0,849.48,433234.8,0.296958
8460,8,56,2025-05-01,11.0,1615.48,17267.36,0.011836
8461,8,60,2025-05-01,914.0,262.27,293211.2,0.20098
8462,8,77,2025-05-01,147.0,587.17,86313.99,0.059163
8463,8,26,2025-05-07,19.0,2764.73,66686.01,0.048563
8464,8,46,2025-05-07,469.0,478.03,228914.21,0.166705
8465,8,51,2025-05-07,9.0,1167.46,14151.87,0.010306
8466,8,52,2025-05-07,13.0,1013.3,13544.18,0.009863
8467,8,54,2025-05-07,2387.0,128.02,305583.74,0.222539
8468,8,55,2025-05-07,510.0,849.48,433234.8,0.315499
8469,8,56,2025-05-07,11.0,1615.48,17267.36,0.012575
8470,8,60,2025-05-07,914.0,262.27,293211.2,0.213528
8471,8,77,2025-05-07,1.0,587.17,578.67,0.000421
8472,8,26,2025-05-14,19.0,2764.73,66686.01,0.048563
8473,8,46,2025-05-14,469.0,478.03,228914.21,0.166705
8474,8,51,2025-05-14,9.0,1167.46,14151.87,0.010306
8475,8,52,2025-05-14,13.0,1013.3,13544.18,0.009863
8476,8,54,2025-05-14,2387.0,128.02,305583.74,0.222539
8477,8,55,2025-05-14,510.0,849.48,433234.8,0.315499
8478,8,56,2025-05-14,11.0,1615.48,17267.36,0.012575
8479,8,60,2025-05-14,914.0,262.27,293211.2,0.213528
8480,8,77,2025-05-14,1.0,587.17,578.67,0.000421
8481,8,26,2025-05-20,19.0,2764.73,65594.27,0.048167
8482,8,46,2025-05-20,469.0,478.03,228914.21,0.168094
8483,8,51,2025-05-20,2.0,1167.46,3891.26,0.002857
8484,8,52,2025-05-20,13.0,1013.3,13544.18,0.009946
8485,8,54,2025-05-20,2387.0,128.02,305583.74,0.224394
8486,8,55,2025-05-20,510.0,849.48,433234.8,0.318129
8487,8,56,2025-05-20,11.0,1615.48,17267.36,0.01268
8488,8,60,2025-05-20,914.0,262.27,293211.2,0.215308
8489,8,77,2025-05-20,1.0,587.17,578.67,0.000425
8490,8,26,2025-05-21,8.0,2764.73,25466.96,0.019268
8491,8,46,2025-05-21,469.0,478.03,228914.21,0.173198
8492,8,51,2025-05-21,2.0,1167.46,3891.26,0.002944
8493,8,52,2025-05-21,13.0,1013.3,13544.18,0.010248
8494,8,54,2025-05-21,2387.0,128.02,305583.74,0.231206
8495,8,55,2025-05-21,510.0,849.48,433234.8,0.327788
8496,8,56,2025-05-21,11.0,1615.48,17267.36,0.013065
8497,8,60,2025-05-21,914.0,262.27,293211.2,0.221845
8498,8,77,2025-05-21,1.0,587.17,578.67,0.000438
8499,8,26,2025-06-09,8.0,2764.73,25466.96,0.019325
8500,8,46,2025-06-09,469.0,478.03,228914.21,0.173709
8501,8,52,2025-06-09,13.0,1013.3,13544.18,0.010278
8502,8,54,2025-06-09,2387.0,128.02,305583.74,0.231889
8503,8,55,2025-06-09,510.0,849.48,433234.8,0.328756
8504,8,56,2025-06-09,11.0,1615.48,17267.36,0.013103
8505,8,60,2025-06-09,914.0,262.27,293211.2,0.2225
8506,8,77,2025-06-09,1.0,587.17,578.67,0.000439
8507,8,10,2025-06-12,2038.0,166.16,338634.08,0.204367
8508,8,26,2025-06-12,8.0,2764.73,25466.96,0.015369
8509,8,46,2025-06-12,469.0,478.03,228914.21,0.138151
8510,8,52,2025-06-12,13.0,1013.3,13544.18,0.008174
8511,8,54,2025-06-12,2387.0,128.02,305583.74,0.184421
8512,8,55,2025-06-12,510.0,849.48,433234.8,0.261459
8513,8,56,2025-06-12,11.0,1615.48,17819.12,0.010754
8514,8,60,2025-06-12,914.0,262.27,293211.2,0.176954
8515,8,77,2025-06-12,1.0,587.17,578.67,0.000349
8516,8,10,2025-06-13,2038.0,166.16,338634.08,0.205529
8517,8,26,2025-06-13,8.0,2764.73,25466.96,0.015457
8518,8,46,2025-06-13,469.0,478.03,228914.21,0.138936
8519,8,52,2025-06-13,13.0,1013.3,13544.18,0.00822
8520,8,54,2025-06-13,2387.0,128.02,305583.74,0.185469
8521,8,55,2025-06-13,510.0,849.48,433234.8,0.262945
8522,8,56,2025-06-13,5.0,1615.48,8456.35,0.005132
8523,8,60,2025-06-13,914.0,262.27,293211.2,0.17796
8524,8,77,2025-06-13,1.0,587.17,578.67,0.000351
8525,8,10,2025-06-18,2038.0,166.16,338634.08,0.205689
8526,8,26,2025-06-18,8.0,2764.73,25466.96,0.015469
8527,8,46,2025-06-18,469.0,478.03,228914.21,0.139045
8528,8,52,2025-06-18,13.0,1013.3,15747.03,0.009565
8529,8,54,2025-06-18,2387.0,128.02,305583.74,0.185614
8530,8,55,2025-06-18,510.0,849.48,433234.8,0.263151
8531,8,56,2025-06-18,3.0,1615.48,4966.11,0.003016
8532,8,60,2025-06-18,914.0,262.27,293211.2,0.178099
8533,8,77,2025-06-18,1.0,587.17,578.67,0.000351
8534,8,10,2025-06-20,2038.0,166.16,338634.08,0.207053
8535,8,26,2025-06-20,8.0,2764.73,25466.96,0.015571
8536,8,46,2025-06-20,469.0,478.03,228914.21,0.139967
8537,8,52,2025-06-20,4.0,1013.3,4901.88,0.002997
8538,8,54,2025-06-20,2387.0,128.02,305583.74,0.186845
8539,8,55,2025-06-20,510.0,849.48,433234.8,0.264896
8540,8,56,2025-06-20,3.0,1615.48,4966.11,0.003036
8541,8,60,2025-06-20,914.0,262.27,293211.2,0.17928
8542,8,77,2025-06-20,1.0,587.17,578.67,0.000354
8543,8,10,2025-06-24,2038.0,166.16,342098.68,0.156344
8544,8,26,2025-06-24,8.0,2764.73,25466.96,0.011639
8545,8,43,2025-06-24,1615.0,343.07,554058.05,0.253213
8546,8,46,2025-06-24,469.0,478.03,228914.21,0.104617
8547,8,54,2025-06-24,2387.0,128.02,305583.74,0.139656
8548,8,55,2025-06-24,510.0,849.48,433234.8,0.197995
8549,8,56,2025-06-24,3.0,1615.48,4966.11,0.00227
8550,8,60,2025-06-24,914.0,262.27,293211.2,0.134002
8551,8,77,2025-06-24,1.0,587.17,578.67,0.000264
8552,8,10,2025-07-03,2038.0,166.16,342098.68,0.143337
8553,8,14,2025-07-03,286.0,694.3,198569.8,0.083199
8554,8,26,2025-07-03,8.0,2764.73,25466.96,0.01067
8555,8,43,2025-07-03,1615.0,343.07,554058.05,0.232146
8556,8,46,2025-07-03,469.0,478.03,228914.21,0.095913
8557,8,54,2025-07-03,2387.0,128.02,305583.74,0.128037
8558,8,55,2025-07-03,510.0,849.48,433234.8,0.181522
8559,8,56,2025-07-03,3.0,1615.48,4966.11,0.002081
8560,8,60,2025-07-03,914.0,262.27,293211.2,0.122853
8561,8,77,2025-07-03,1.0,587.17,578.67,0.000242
8562,8,10,2025-07-14,2038.0,166.16,342098.68,0.133372
8563,8,14,2025-07-14,286.0,694.3,198569.8,0.077415
8564,8,26,2025-07-14,8.0,2764.73,25466.96,0.009929
8565,8,43,2025-07-14,1615.0,343.07,554058.05,0.216007
8566,8,46,2025-07-14,469.0,478.03,185991.33,0.072511
8567,8,54,2025-07-14,2387.0,128.02,305583.74,0.119136
8568,8,55,2025-07-14,510.0,849.48,433234.8,0.168903
8569,8,56,2025-07-14,3.0,1615.48,4966.11,0.001936
8570,8,60,2025-07-14,914.0,262.27,293211.2,0.114313
8571,8,77,2025-07-14,1.0,587.17,578.67,0.000226
8572,8,78,2025-07-14,156.0,1418.18,221236.08,0.086252
8573,8,10,2025-07-15,2038.0,166.16,342098.68,0.105687
8574,8,14,2025-07-15,286.0,694.3,198569.8,0.061345
8575,8,26,2025-07-15,163.0,3481.752393,573557.88,0.177193
8576,8,43,2025-07-15,1615.0,343.07,554058.05,0.171168
8577,8,46,2025-07-15,469.0,478.03,185991.33,0.057459
8578,8,54,2025-07-15,2387.0,128.02,305583.74,0.094406
8579,8,55,2025-07-15,510.0,849.48,433234.8,0.133842
8580,8,56,2025-07-15,3.0,1615.48,4966.11,0.001534
8581,8,60,2025-07-15,1189.0,282.734256,417041.75,0.128839
8582,8,77,2025-07-15,1.0,587.17,578.67,0.000179
8583,8,78,2025-07-15,156.0,1418.18,221236.08,0.068348
8584,8,10,2025-07-18,2038.0,166.16,342098.68,0.089569
8585,8,14,2025-07-18,286.0,694.3,198569.8,0.05199
8586,8,26,2025-07-18,163.0,3481.752393,573557.88,0.15017
8587,8,43,2025-07-18,3211.0,348.477811,1136533.45,0.297569
8588,8,46,2025-07-18,469.0,478.03,185991.33,0.048697
8589,8,54,2025-07-18,2387.0,128.02,305583.74,0.080008
8590,8,55,2025-07-18,510.0,849.48,433234.8,0.11343
8591,8,56,2025-07-18,3.0,1615.48,4966.11,0.0013
8592,8,60,2025-07-18,1189.0,282.734256,417041.75,0.109191
8593,8,77,2025-07-18,1.0,587.17,578.67,0.000152
8594,8,78,2025-07-18,156.0,1418.18,221236.08,0.057924
8595,8,10,2025-07-29,2038.0,166.16,342098.68,0.095689
8596,8,14,2025-07-29,286.0,694.3,198569.8,0.055543
8597,8,26,2025-07-29,163.0,3481.752393,573557.88,0.160432
8598,8,43,2025-07-29,3211.0,348.477811,1136533.45,0.317903
8599,8,46,2025-07-29,469.0,478.03,185991.33,0.052024
8600,8,54,2025-07-29,2387.0,128.02,269921.96,0.075501
8601,8,55,2025-07-29,299.0,849.48,224540.03,0.062807
8602,8,56,2025-07-29,3.0,1615.48,4966.11,0.001389
8603,8,60,2025-07-29,1189.0,282.734256,417041.75,0.116652
8604,8,77,2025-07-29,1.0,587.17,637.87,0.000178
8605,8,78,2025-07-29,156.0,1418.18,221236.08,0.061883
8606,8,10,2025-07-30,2038.0,166.16,342098.68,0.100928
8607,8,14,2025-07-30,286.0,694.3,198569.8,0.058584
8608,8,26,2025-07-30,163.0,3481.752393,573557.88,0.169215
8609,8,43,2025-07-30,3211.0,348.477811,1136533.45,0.335308
8610,8,46,2025-07-30,1.0,478.03,413.35,0.000122
8611,8,54,2025-07-30,2387.0,128.02,269921.96,0.079634
8612,8,55,2025-07-30,299.0,849.48,224540.03,0.066245
8613,8,56,2025-07-30,3.0,1615.48,4966.11,0.001465
8614,8,60,2025-07-30,1189.0,282.734256,417041.75,0.123039
8615,8,77,2025-07-30,1.0,587.17,637.87,0.000188
8616,8,78,2025-07-30,156.0,1418.18,221236.08,0.065271
8617,8,10,2025-08-07,2038.0,166.16,342098.68,0.105741
8618,8,14,2025-08-07,90.0,694.3,58720.5,0.01815
8619,8,26,2025-08-07,163.0,3481.752393,573557.88,0.177284
8620,8,43,2025-08-07,3211.0,348.477811,1136533.45,0.351297
8621,8,46,2025-08-07,1.0,478.03,413.35,0.000128
8622,8,54,2025-08-07,2387.0,128.02,255504.48,0.078975
8623,8,55,2025-08-07,299.0,849.48,224540.03,0.069404
8624,8,56,2025-08-07,3.0,1615.48,4966.11,0.001535
8625,8,60,2025-08-07,1189.0,282.734256,417041.75,0.128906
8626,8,77,2025-08-07,1.0,587.17,637.87,0.000197
8627,8,78,2025-08-07,156.0,1418.18,221236.08,0.068383
8628,8,10,2025-08-14,2038.0,166.16,342098.68,0.149946
8629,8,14,2025-08-14,90.0,694.3,58720.5,0.025738
8630,8,26,2025-08-14,163.0,3481.752393,573557.88,0.251397
8631,8,43,2025-08-14,612.0,348.477811,197327.16,0.086491
8632,8,46,2025-08-14,1.0,478.03,413.35,0.000181
8633,8,54,2025-08-14,2387.0,128.02,240943.78,0.105608
8634,8,55,2025-08-14,299.0,849.48,224540.03,0.098418
8635,8,56,2025-08-14,3.0,1615.48,4966.11,0.002177
8636,8,60,2025-08-14,1189.0,282.734256,417041.75,0.182794
8637,8,77,2025-08-14,1.0,587.17,637.87,0.00028
8638,8,78,2025-08-14,156.0,1418.18,221236.08,0.09697
8639,8,10,2025-08-27,694.0,166.16,113128.94,0.052265
8640,8,14,2025-08-27,90.0,694.3,58720.5,0.027128
8641,8,26,2025-08-27,163.0,3481.752393,573557.88,0.264978
8642,8,43,2025-08-27,1012.0,331.569585,309368.4,0.142925
8643,8,46,2025-08-27,1.0,478.03,404.87,0.000187
8644,8,54,2025-08-27,2387.0,128.02,240943.78,0.111314
8645,8,55,2025-08-27,299.0,849.48,224540.03,0.103735
8646,8,56,2025-08-27,3.0,1615.48,4966.11,0.002294
8647,8,60,2025-08-27,1189.0,282.734256,417041.75,0.192669
8648,8,77,2025-08-27,1.0,587.17,637.87,0.000295
8649,8,78,2025-08-27,156.0,1418.18,221236.08,0.102209
8650,8,10,2025-08-28,694.0,166.16,113128.94,0.046228
8651,8,14,2025-08-28,90.0,694.3,58720.5,0.023995
8652,8,26,2025-08-28,163.0,3481.752393,616214.98,0.251803
8653,8,43,2025-08-28,1012.0,331.569585,309368.4,0.126417
8654,8,46,2025-08-28,1.0,478.03,404.87,0.000165
8655,8,54,2025-08-28,2387.0,128.02,240943.78,0.098456
8656,8,55,2025-08-28,563.0,838.061883,464548.19,0.189828
8657,8,56,2025-08-28,3.0,1615.48,4966.11,0.002029
8658,8,60,2025-08-28,1189.0,282.734256,417041.75,0.170415
8659,8,77,2025-08-28,1.0,587.17,637.87,0.000261
8660,8,78,2025-08-28,156.0,1418.18,221236.08,0.090403
8661,8,10,2025-09-02,694.0,166.16,111255.14,0.040562
8662,8,14,2025-09-02,90.0,694.3,58720.5,0.021409
8663,8,26,2025-09-02,163.0,3481.752393,616214.98,0.224663
8664,8,43,2025-09-02,1012.0,331.569585,315531.48,0.115038
8665,8,46,2025-09-02,1.0,478.03,404.87,0.000148
8666,8,51,2025-09-02,114.0,2363.6,269450.4,0.098238
8667,8,54,2025-09-02,2387.0,128.02,262832.57,0.095825
8668,8,55,2025-09-02,563.0,838.061883,464548.19,0.169368
8669,8,56,2025-09-02,3.0,1615.48,4966.11,0.001811
8670,8,60,2025-09-02,1189.0,282.734256,417041.75,0.152047
8671,8,77,2025-09-02,1.0,587.17,637.87,0.000233
8672,8,78,2025-09-02,156.0,1418.18,221236.08,0.080659
8673,8,10,2025-09-11,694.0,166.16,111255.14,0.040356
8674,8,14,2025-09-11,90.0,694.3,57924.0,0.021011
8675,8,26,2025-09-11,163.0,3481.752393,621758.61,0.225532
8676,8,43,2025-09-11,1012.0,331.569585,315531.48,0.114454
8677,8,46,2025-09-11,1.0,478.03,395.23,0.000143
8678,8,51,2025-09-11,114.0,2363.6,269450.4,0.097739
8679,8,54,2025-09-11,2387.0,128.02,262832.57,0.095338
8680,8,55,2025-09-11,563.0,838.061883,464548.19,0.168507
8681,8,56,2025-09-11,1.0,1615.48,1848.1,0.00067
8682,8,60,2025-09-11,1189.0,282.734256,429431.13,0.155769
8683,8,77,2025-09-11,1.0,587.17,637.87,0.000231
8684,8,78,2025-09-11,156.0,1418.18,221236.08,0.08025
8685,8,10,2025-09-12,345.0,166.16,48262.05,0.017916
8686,8,14,2025-09-12,90.0,694.3,57924.0,0.021503
8687,8,26,2025-09-12,163.0,3481.752393,621758.61,0.23081
8688,8,43,2025-09-12,1012.0,331.569585,315531.48,0.117132
8689,8,46,2025-09-12,1.0,478.03,395.23,0.000147
8690,8,51,2025-09-12,114.0,2363.6,269450.4,0.100026
8691,8,54,2025-09-12,2387.0,128.02,262832.57,0.097569
8692,8,55,2025-09-12,563.0,838.061883,464548.19,0.17245
8693,8,56,2025-09-12,1.0,1615.48,1848.1,0.000686
8694,8,60,2025-09-12,1189.0,282.734256,429431.13,0.159414
8695,8,77,2025-09-12,1.0,587.17,594.9,0.000221
8696,8,78,2025-09-12,156.0,1418.18,221236.08,0.082127
8697,8,10,2025-09-16,345.0,166.16,48262.05,0.018287
8698,8,14,2025-09-16,5.0,694.3,3318.35,0.001257
8699,8,26,2025-09-16,163.0,3481.752393,621758.61,0.235585
8700,8,43,2025-09-16,1012.0,331.569585,315531.48,0.119555
8701,8,46,2025-09-16,1.0,478.03,395.23,0.00015
8702,8,51,2025-09-16,114.0,2363.6,269450.4,0.102095
8703,8,54,2025-09-16,2387.0,128.02,262832.57,0.099588
8704,8,55,2025-09-16,563.0,838.061883,464548.19,0.176018
8705,8,56,2025-09-16,1.0,1615.48,1848.1,0.0007
8706,8,60,2025-09-16,1189.0,282.734256,429431.13,0.162712
8707,8,77,2025-09-16,1.0,587.17,594.9,0.000225
8708,8,78,2025-09-16,156.0,1418.18,221236.08,0.083827
8709,8,10,2025-09-17,345.0,166.16,48262.05,0.01723
8710,8,14,2025-09-17,5.0,694.3,3318.35,0.001185
8711,8,26,2025-09-17,163.0,3481.752393,585365.6,0.208975
8712,8,43,2025-09-17,1634.0,325.060441,513843.98,0.183442
8713,8,46,2025-09-17,1.0,478.03,395.23,0.000141
8714,8,51,2025-09-17,114.0,2363.6,269450.4,0.096194
8715,8,54,2025-09-17,2387.0,128.02,262832.57,0.093831
8716,8,55,2025-09-17,563.0,838.061883,464548.19,0.165843
8717,8,56,2025-09-17,1.0,1615.48,1848.1,0.00066
8718,8,60,2025-09-17,1189.0,282.734256,429431.13,0.153307
8719,8,77,2025-09-17,1.0,587.17,594.9,0.000212
8720,8,78,2025-09-17,156.0,1418.18,221236.08,0.078981
8721,8,10,2025-09-24,345.0,166.16,48262.05,0.014793
8722,8,14,2025-09-24,5.0,694.3,3318.35,0.001017
8723,8,26,2025-09-24,163.0,3481.752393,585365.6,0.179417
8724,8,43,2025-09-24,1634.0,325.060441,521147.96,0.159734
8725,8,46,2025-09-24,1.0,478.03,395.23,0.000121
8726,8,51,2025-09-24,114.0,2363.6,269450.4,0.082588
8727,8,54,2025-09-24,2387.0,128.02,262832.57,0.080559
8728,8,55,2025-09-24,563.0,838.061883,464548.19,0.142386
8729,8,56,2025-09-24,1.0,1615.48,1848.1,0.000566
8730,8,60,2025-09-24,1189.0,282.734256,429431.13,0.131622
8731,8,77,2025-09-24,1.0,587.17,594.9,0.000182
8732,8,78,2025-09-24,417.0,1544.292446,675402.39,0.207014
8733,8,10,2025-09-25,345.0,166.16,48262.05,0.016529
8734,8,14,2025-09-25,5.0,694.3,3318.35,0.001137
8735,8,26,2025-09-25,163.0,3481.752393,514604.04,0.176248
8736,8,43,2025-09-25,1634.0,325.060441,521147.96,0.178489
8737,8,46,2025-09-25,1.0,478.03,395.23,0.000135
8738,8,51,2025-09-25,114.0,2363.6,269450.4,0.092284
8739,8,54,2025-09-25,2387.0,128.02,262832.57,0.090018
8740,8,55,2025-09-25,563.0,838.061883,464548.19,0.159104
8741,8,56,2025-09-25,1.0,1615.48,1848.1,0.000633
8742,8,60,2025-09-25,380.0,282.734256,140083.2,0.047977
8743,8,77,2025-09-25,1.0,587.17,594.9,0.000204
8744,8,78,2025-09-25,417.0,1544.292446,692695.38,0.237242
8745,8,10,2025-09-29,345.0,166.16,48262.05,0.015442
8746,8,14,2025-09-29,5.0,694.3,3318.35,0.001062
8747,8,26,2025-09-29,163.0,3481.752393,514604.04,0.164657
8748,8,43,2025-09-29,1634.0,325.060441,521147.96,0.166751
8749,8,46,2025-09-29,1.0,478.03,390.3,0.000125
8750,8,51,2025-09-29,114.0,2363.6,269450.4,0.086216
8751,8,54,2025-09-29,2387.0,128.02,262832.57,0.084098
8752,8,55,2025-09-29,563.0,838.061883,464548.19,0.148641
8753,8,56,2025-09-29,1.0,1615.48,1848.1,0.000591
8754,8,60,2025-09-29,380.0,282.734256,140083.2,0.044822
8755,8,77,2025-09-29,349.0,590.620086,206129.87,0.065955
8756,8,78,2025-09-29,417.0,1544.292446,692695.38,0.221641
8757,8,10,2025-09-30,345.0,166.16,48262.05,0.014299
8758,8,14,2025-09-30,5.0,694.3,3318.35,0.000983
8759,8,26,2025-09-30,163.0,3481.752393,514604.04,0.152471
8760,8,43,2025-09-30,1634.0,325.060441,521147.96,0.15441
8761,8,46,2025-09-30,1.0,478.03,390.3,0.000116
8762,8,51,2025-09-30,114.0,2363.6,269450.4,0.079835
8763,8,54,2025-09-30,4667.0,119.138406,512623.28,0.151884
8764,8,55,2025-09-30,563.0,838.061883,464548.19,0.13764
8765,8,56,2025-09-30,1.0,1615.48,1848.1,0.000548
8766,8,60,2025-09-30,380.0,282.734256,140083.2,0.041505
8767,8,77,2025-09-30,349.0,590.620086,206129.87,0.061074
8768,8,78,2025-09-30,417.0,1544.292446,692695.38,0.205237
8769,8,10,2025-10-01,345.0,166.16,48262.05,0.016569
8770,8,14,2025-10-01,5.0,694.3,3318.35,0.001139
8771,8,26,2025-10-01,163.0,3481.752393,514604.04,0.176669
8772,8,43,2025-10-01,1634.0,325.060441,521147.96,0.178915
8773,8,46,2025-10-01,1.0,478.03,390.3,0.000134
8774,8,51,2025-10-01,114.0,2363.6,269450.4,0.092505
8775,8,54,2025-10-01,4667.0,119.138406,512623.28,0.175989
8776,8,55,2025-10-01,563.0,838.061883,464548.19,0.159484
8777,8,56,2025-10-01,1.0,1615.48,1848.1,0.000634
8778,8,60,2025-10-01,380.0,282.734256,140083.2,0.048092
8779,8,77,2025-10-01,349.0,590.620086,206129.87,0.070766
8780,8,78,2025-10-01,131.0,1544.292446,230411.97,0.079103
8781,8,10,2025-10-07,345.0,166.16,46592.25,0.017367
8782,8,14,2025-10-07,5.0,694.3,3318.35,0.001237
8783,8,26,2025-10-07,90.0,3481.752393,288224.1,0.107432
8784,8,43,2025-10-07,1634.0,325.060441,521147.96,0.194251
8785,8,46,2025-10-07,1.0,478.03,403.52,0.00015
8786,8,51,2025-10-07,114.0,2363.6,269450.4,0.100434
8787,8,54,2025-10-07,4667.0,119.138406,512623.28,0.191074
8788,8,55,2025-10-07,563.0,838.061883,464548.19,0.173154
8789,8,56,2025-10-07,1.0,1615.48,1848.1,0.000689
8790,8,60,2025-10-07,380.0,282.734256,140083.2,0.052214
8791,8,77,2025-10-07,349.0,590.620086,204206.88,0.076115
8792,8,78,2025-10-07,131.0,1544.292446,230411.97,0.085883
8793,8,10,2025-10-17,345.0,166.16,46592.25,0.017368
8794,8,14,2025-10-17,5.0,694.3,3318.35,0.001237
8795,8,26,2025-10-17,90.0,3481.752393,288224.1,0.107438
8796,8,43,2025-10-17,1634.0,325.060441,521147.96,0.194262
8797,8,46,2025-10-17,1.0,478.03,431.11,0.000161
8798,8,51,2025-10-17,114.0,2363.6,281626.74,0.104979
8799,8,54,2025-10-17,4667.0,119.138406,512623.28,0.191085
8800,8,55,2025-10-17,563.0,838.061883,464548.19,0.173164
8801,8,60,2025-10-17,380.0,282.734256,140083.2,0.052217
8802,8,77,2025-10-17,349.0,590.620086,193695.0,0.072201
8803,8,78,2025-10-17,131.0,1544.292446,230411.97,0.085888
8804,8,10,2025-10-23,345.0,166.16,46592.25,0.015234
8805,8,14,2025-10-23,5.0,694.3,3318.35,0.001085
8806,8,26,2025-10-23,90.0,3481.752393,288224.1,0.094236
8807,8,43,2025-10-23,1634.0,325.060441,521147.96,0.170391
8808,8,46,2025-10-23,1.0,478.03,431.11,0.000141
8809,8,51,2025-10-23,114.0,2363.6,281626.74,0.092079
8810,8,54,2025-10-23,6790.0,122.153001,874416.2,0.285894
8811,8,55,2025-10-23,563.0,838.061883,464548.19,0.151886
8812,8,60,2025-10-23,380.0,282.734256,140083.2,0.045801
8813,8,77,2025-10-23,349.0,590.620086,193695.0,0.063329
8814,8,78,2025-10-23,131.0,1544.292446,244449.93,0.079924
8815,8,10,2025-10-29,345.0,166.16,46592.25,0.013968
8816,8,14,2025-10-29,5.0,694.3,3318.35,0.000995
8817,8,26,2025-10-29,90.0,3481.752393,288224.1,0.086407
8818,8,43,2025-10-29,1634.0,325.060441,521147.96,0.156236
8819,8,46,2025-10-29,1.0,478.03,431.11,0.000129
8820,8,51,2025-10-29,265.0,2230.292642,564357.25,0.16919
8821,8,54,2025-10-29,6790.0,122.153001,874416.2,0.262143
8822,8,55,2025-10-29,563.0,838.061883,464548.19,0.139268
8823,8,60,2025-10-29,380.0,282.734256,140083.2,0.041996
8824,8,77,2025-10-29,349.0,590.620086,188072.61,0.056383
8825,8,78,2025-10-29,131.0,1544.292446,244449.93,0.073284
8826,8,10,2025-11-03,345.0,166.16,46592.25,0.01271
8827,8,14,2025-11-03,5.0,694.3,3318.35,0.000905
8828,8,26,2025-11-03,90.0,3481.752393,288224.1,0.078624
8829,8,43,2025-11-03,1634.0,325.060441,521147.96,0.142164
8830,8,46,2025-11-03,1.0,478.03,431.11,0.000118
8831,8,51,2025-11-03,265.0,2230.292642,571048.5,0.155776
8832,8,54,2025-11-03,6790.0,122.153001,938853.3,0.256109
